GENEID,BSS_1,BSS_2,BSS_3,M_1,M_2,M_3
LOC_Os04g14130,81.26628186,141.952159,61.74322603,118.979545,56.73013898,59.06052692
LOC_Os02g42620,123.2538608,40.55775972,46.71009274,82.624684,56.73013898,28.12406044
LOC_Os03g08450,172.0136299,155.4714123,180.3975995,147.6227687,166.250824,135.9329588
LOC_Os11g36150,10.83550425,49.00729299,60.66943079,31.94821115,7.091267373,49.68584011
LOC_Os06g33180,469.9899968,628.6452757,544.4141843,624.642611,488.5095301,391.8619088
LOC_Os05g06710,50.11420715,11.82934658,24.16039279,13.21994944,20.48588352,29.06152912
LOC_Os07g26000,8.126628186,0,25.23418803,34.15153605,14.18253475,6.562280769
LOC_Os08g37270,12.18994228,5.069719965,31.14006182,14.32161189,12.60669755,5.624812088
LOC_Os03g02450,31.15207471,18.5889732,5.905873794,11.01662453,8.667104567,17.81190494
LOC_Os08g17080,28.44319865,13.51925324,13.95933806,34.15153605,18.91004633,23.43671703
LOC_Os04g51630,1049.689474,822.984541,1275.66874,1041.071018,1129.087349,1215.89688
LOC_Os09g36890,360.2805163,214.6181452,179.8607019,218.1291658,216.6776142,233.4297016
LOC_Os01g43250,131.380489,27.03850648,105.7688307,81.52302155,112.6723594,128.4332093
LOC_Os02g57630,505.2053856,515.4215298,564.8162938,643.3708728,460.1444606,344.9884747
LOC_Os03g54091,24.37988456,42.24766637,0.536897618,28.64322379,17.33420913,50.62330879
LOC_Os04g52060,43.34201699,81.11551944,33.82454991,44.06649813,106.3690106,44.9984967
LOC_Os09g12800,142.2159933,43.93757303,135.8350973,118.979545,149.7045334,115.3086478
LOC_Os09g24700,181.4946962,140.2622524,131.0030187,186.1809546,128.4307313,74.9974945
LOC_Os12g10550,47.40533109,11.82934658,35.43524276,19.82992416,27.57715089,23.43671703
LOC_Os08g35310,14.89881834,21.96878651,11.27484997,0,23.63755791,5.624812088
LOC_Os08g41100,56.8863973,158.8512256,117.0436806,105.7595955,100.0656618,187.4937363
LOC_Os01g72880,70.43077761,145.3319723,77.85015456,50.67647285,155.2199636,29.06152912
LOC_Os01g70960,41.98757896,54.07701296,96.64157118,91.43798363,31.51674388,31.87393516
LOC_Os02g52280,12.18994228,60.83663958,25.23418803,2.203324907,36.24425546,29.9989978
LOC_Os11g26150,14.89881834,79.42561278,38.65662847,79.31969664,49.63887161,40.3111533
LOC_Os03g05130,25.73432259,0,18.79141662,37.45652341,9.455023164,21.56177967
LOC_Os10g36990,31.15207471,119.9833725,20.40210947,0,122.1273825,193.1185483
LOC_Os02g12870,54.17752124,86.1852394,92.88328785,74.91304683,37.82009266,80.62230659
LOC_Os07g11290,467.2811207,555.9792895,256.1001636,389.9885085,500.3283091,243.7418571
LOC_Os11g37540,100.2284143,57.45682627,59.59563556,29.74488624,62.24556916,84.37218132
LOC_Os12g41700,199.1023906,82.80542609,60.66943079,157.5377308,116.6119524,130.3081467
LOC_Os07g19530,173.368068,96.32467933,158.3847972,144.3177814,141.8253475,84.37218132
LOC_Os09g37700,16.25325637,1.689906655,7.516566647,12.11828699,11.03086036,16.87443626
LOC_Os03g55704,136.7982411,272.0749715,209.3900709,217.0275033,160.7353938,166.8694253
LOC_Os05g01300,82.62071989,135.1925324,154.6265139,69.40473456,144.9770218,103.1215549
LOC_Os07g40770,157.1148116,123.3631858,153.5527186,101.3529457,174.1300099,101.2466176
LOC_Os01g54860,82.62071989,64.21645289,1.610692853,45.16816059,11.03086036,48.74837143
LOC_Os03g37130,148.9881834,130.1228124,122.4126568,132.1994944,115.0361152,103.1215549
LOC_Os06g40760,93.45622414,55.76691961,88.05120929,56.18478512,46.48719722,94.68433681
LOC_Os07g10830,247.8621597,275.4547848,166.9751591,160.8427182,270.2560788,176.2441121
LOC_Os01g08600,117.8361087,250.1061849,278.1129659,244.5690646,243.4668465,245.6167945
LOC_Os03g50480,839.7515793,828.0542609,812.8629931,968.3612965,854.1037591,822.1600335
LOC_Os10g33840,82.62071989,59.14673292,68.18599744,84.82800891,60.66973197,104.9964923
LOC_Os09g36440,177.4313821,270.3850648,234.6242589,253.3823643,260.013137,244.6793258
LOC_Os02g57410,250.5710357,99.70449264,129.3923259,166.3510305,163.8870682,222.1800775
LOC_Os01g43230,6.772190155,49.00729299,44.56250226,41.86317323,98.48982462,1.874937363
LOC_Os01g59950,125.9627369,133.5026257,154.6265139,131.0978319,83.51937128,146.2451143
LOC_Os09g27080,274.9509203,429.2362904,436.4977631,341.5153605,293.1057181,401.2365956
LOC_Os10g33275,128.671613,136.8824391,67.64909982,105.7595955,114.2481966,165.9319566
LOC_Os01g32790,66.36746352,143.6420657,121.8757592,74.91304683,140.2495103,175.3066434
LOC_Os07g04450,23.02544653,77.73570613,45.09939988,38.55818587,46.48719722,29.06152912
LOC_Os03g06730,13.54438031,0,19.86521185,4.406649813,26.7892323,22.49924835
LOC_Os03g42220,231.6089033,393.7482506,304.4209492,295.2455375,271.831916,271.8659176
LOC_Os03g53310,108.3550425,184.1998254,175.565521,141.012794,102.4294176,164.9944879
LOC_Os05g40950,79.91184383,108.1540259,82.68223312,79.31969664,83.51937128,66.56027637
LOC_Os06g07190,71.78521565,11.82934658,66.03840697,14.32161189,76.42810391,21.56177967
LOC_Os07g07654,46.05089306,125.0530925,53.68976176,78.21803419,78.0039411,112.4962418
LOC_Os01g16170,8.126628186,5.069719965,34.36144753,30.84654869,21.27380212,17.81190494
LOC_Os02g39410,9.481066217,16.89906655,9.664157118,16.5249368,29.15298809,6.562280769
LOC_Os04g15760,58.24083534,6.75962662,24.16039279,47.37148549,10.24294176,64.68533901
LOC_Os10g27274,189.6213243,192.6493587,365.09038,158.6393933,265.5285672,238.117045
LOC_Os01g37280,24.37988456,45.62747968,21.47590471,33.0498736,16.54629054,18.74937363
LOC_Os02g43050,0,47.31738634,0,22.03324907,0,0
LOC_Os01g23640,239.7355315,277.1446914,130.4661211,230.2474527,178.0696029,158.4322071
LOC_Os03g22180,623.0414943,400.5078772,827.3592288,542.017927,645.3053309,506.2330879
LOC_Os09g20830,541.7752124,493.4527433,650.183015,477.0198423,456.2048677,624.3541417
LOC_Os07g43380,47.40533109,42.24766637,42.41491179,71.60805947,25.2133951,68.43521373
LOC_Os01g63950,9.481066217,15.20915989,26.30798326,12.11828699,37.03217406,22.49924835
LOC_Os10g41190,239.7355315,130.1228124,208.8531733,180.6726423,102.4294176,223.1175461
LOC_Os11g36790,31.15207471,65.90635954,12.88554282,26.43989888,19.69796492,35.62380989
LOC_Os03g45194,12.18994228,5.069719965,13.42244044,8.813299627,21.27380212,15.93696758
LOC_Os06g41060,58.24083534,69.28617285,25.77108565,53.98146021,72.48851092,59.9979956
LOC_Os08g31980,70.43077761,109.8439326,67.64909982,87.03133381,100.8535804,101.2466176
LOC_Os01g71220,16.25325637,35.48803975,25.77108565,14.32161189,33.88049967,7.49974945
LOC_Os05g44380,59.59527337,43.93757303,118.1174759,78.21803419,96.91398743,93.74686813
LOC_Os01g36080,27.08876062,49.00729299,20.93900709,26.43989888,58.30597618,38.43621593
LOC_Os02g45320,25.73432259,0,20.40210947,12.11828699,16.54629054,41.24862198
LOC_Os07g38460,13.54438031,13.51925324,42.95180941,22.03324907,14.18253475,14.9994989
LOC_Os12g44370,4.063314093,59.14673292,19.86521185,30.84654869,55.94222039,25.31165439
LOC_Os07g06130,150.3426214,157.1613189,177.7131114,175.1643301,140.2495103,234.3671703
LOC_Os03g05480,59.59527337,106.4641193,85.36672121,80.42135909,89.03480146,39.37368461
LOC_Os03g39380,4.063314093,5.069719965,15.03313329,9.91496208,29.15298809,0.937468681
LOC_Os12g35030,226.1911512,118.2934658,232.4766684,234.6541026,180.4333587,240.9294511
LOC_Os02g03470,131.380489,226.4474918,153.015821,146.5211063,163.8870682,137.8078962
LOC_Os05g36350,25.73432259,1.689906655,13.42244044,0,22.06172072,0
LOC_Os05g24580,35.21538881,5.069719965,8.053464265,22.03324907,1.575837194,7.49974945
LOC_Os01g55650,85.32959596,65.90635954,49.93147844,45.16816059,121.3394639,74.9974945
LOC_Os11g25560,24.37988456,23.65869317,0.536897618,27.54156133,26.0013137,16.87443626
LOC_Os11g45790,0,32.10822644,30.60316421,8.813299627,1.575837194,29.06152912
LOC_Os01g61044,44.69645502,74.35589282,68.18599744,33.0498736,62.24556916,134.9954901
LOC_Os03g14250,25.73432259,1.689906655,20.93900709,5.508312267,23.63755791,0
LOC_Os03g10990,131.380489,98.01458599,60.66943079,81.52302155,126.0669755,130.3081467
LOC_Os02g36974,3092.182025,2688.641488,2925.018221,2512.892056,3110.702621,2648.349025
LOC_Os05g24560,209.9378948,92.94486602,221.2018185,125.5895197,248.1943581,72.18508846
LOC_Os10g15240,1.354438031,18.5889732,14.49623568,34.15153605,7.091267373,11.24962418
LOC_Os01g59660,13.54438031,0,29.52936897,5.508312267,16.54629054,4.687343406
LOC_Os01g71000,157.1148116,158.8512256,132.6137116,69.40473456,164.6749868,152.8073951
LOC_Os03g41530,184.2035722,290.6639447,155.1634115,209.3158661,138.6736731,206.2431099
LOC_Os04g58630,6.772190155,11.82934658,51.54217129,35.25319851,30.72882528,31.87393516
LOC_Os05g45850,24.37988456,15.20915989,37.04593562,4.406649813,28.36506949,22.49924835
LOC_Os10g02620,78.5574058,64.21645289,48.32078559,64.99808475,47.27511582,44.9984967
LOC_Os10g34420,46.05089306,121.6732792,51.00527368,28.64322379,49.63887161,96.55927417
LOC_Os08g40500,54.17752124,47.31738634,20.40210947,78.21803419,41.75968564,32.81140385
LOC_Os07g16950,255.9887879,113.2237459,252.8787779,235.755765,215.101777,255.92895
LOC_Os02g38170,28.44319865,94.63477268,50.46837606,71.60805947,49.63887161,14.06203022
LOC_Os01g37800,14.89881834,11.82934658,24.69729041,16.5249368,29.15298809,25.31165439
LOC_Os08g13800,21.6710085,0,1.073795235,6.60997472,11.03086036,20.62431099
LOC_Os05g29030,143.5704313,35.48803975,0,3.30498736,67.76099934,0
LOC_Os01g54440,27.08876062,57.45682627,17.18072376,4.406649813,11.81877895,56.24812088
LOC_Os07g20420,27.08876062,92.94486602,68.72289506,70.50639701,55.15430179,25.31165439
LOC_Os02g41520,28.44319865,37.17794641,63.35391888,42.96483568,48.85095301,6.562280769
LOC_Os01g21850,255.9887879,241.6566517,314.6220039,370.1585843,204.0709166,331.8639132
LOC_Os08g43670,40.63314093,64.21645289,56.91114747,45.16816059,33.09258107,53.43571483
LOC_Os08g01859,105.6461664,32.10822644,142.8147663,84.82800891,121.3394639,133.1205527
LOC_Os01g06290,335.9006317,403.8876905,529.9179486,337.1087107,422.324368,404.9864703
LOC_Os12g20390,479.471063,241.6566517,337.7086015,652.1841724,109.520685,468.7343406
LOC_Os11g03200,46.05089306,67.5962662,116.506783,15.42327435,130.0065685,35.62380989
LOC_Os11g29240,98.87397627,98.01458599,92.88328785,104.6579331,53.5784646,89.05952472
LOC_Os01g02570,14.89881834,0,8.590361882,20.93158661,16.54629054,1.874937363
LOC_Os01g72870,105.6461664,113.2237459,125.6340425,133.3011569,70.12475513,94.68433681
LOC_Os01g07490,28.44319865,33.7981331,39.19352609,15.42327435,29.15298809,33.74887253
LOC_Os01g49940,415.8124755,490.0729299,367.7748681,446.1732936,520.026274,411.5487511
LOC_Os01g70100,25.73432259,21.96878651,23.62349518,8.813299627,33.09258107,53.43571483
LOC_Os12g35360,295.2674908,160.5411322,253.9525731,264.3989888,104.7931734,254.0540126
LOC_Os10g17740,308.8118711,250.1061849,170.1965448,286.4322379,356.9271244,174.3691747
LOC_Os02g44510,474.0533109,302.4932912,515.4217129,416.4284074,278.1352647,479.9839648
LOC_Os02g02950,4.063314093,37.17794641,0,25.33823643,16.54629054,21.56177967
LOC_Os01g69850,7480.561246,6245.894997,5901.041716,5950.078911,6911.621933,5831.992666
LOC_Os11g02830,82.62071989,106.4641193,27.3817785,47.37148549,61.45765057,65.62280769
LOC_Os08g12830,116.4816707,62.52654623,68.72289506,82.624684,75.64018531,134.0580214
LOC_Os01g37850,46.05089306,42.24766637,65.50150935,50.67647285,33.88049967,41.24862198
LOC_Os03g42770,14.89881834,15.20915989,23.62349518,24.23657397,3.939592985,9.374686813
LOC_Os04g17660,21.6710085,15.20915989,5.905873794,24.23657397,0,0
LOC_Os12g40115,185.5580103,185.889732,163.2168758,109.0645829,100.0656618,254.9914813
LOC_Os01g74520,21.6710085,72.66598616,73.018076,82.624684,22.84963931,26.24912308
LOC_Os06g48530,78.5574058,168.9906655,100.9367521,194.9942542,137.0978359,74.9974945
LOC_Os07g06840,388.7237149,324.4620778,253.4156755,213.7225159,437.2948213,208.1180472
LOC_Os10g36370,130.026051,121.6732792,99.32605926,95.84463344,103.2173362,105.933961
LOC_Os04g32490,27.08876062,42.24766637,26.30798326,42.96483568,33.88049967,43.12355934
LOC_Os07g37810,39.2787029,55.76691961,0.536897618,26.43989888,20.48588352,18.74937363
LOC_Os07g13870,37.92426487,37.17794641,25.77108565,5.508312267,39.39592985,29.9989978
LOC_Os06g05240,102.9372904,3.37981331,52.07906891,41.86317323,37.82009266,40.3111533
LOC_Os07g47860,509.2686997,479.93349,466.0271321,427.4450319,445.9619259,477.1715588
LOC_Os07g43980,231.6089033,214.6181452,129.9292235,204.9092163,183.5850331,255.92895
LOC_Os01g54550,182.8491342,202.7887986,156.2372067,194.9942542,205.6467538,200.6182978
LOC_Os09g29270,1.354438031,38.86785306,19.86521185,6.60997472,7.091267373,26.24912308
LOC_Os09g35730,498.4331954,430.926197,626.0226222,505.6630661,517.6625182,666.5402324
LOC_Os10g07229,51.46864518,74.35589282,103.0843426,67.20140965,66.97308074,59.06052692
LOC_Os03g60800,70.43077761,101.3943993,0,92.53964608,141.8253475,61.87293297
LOC_Os07g14514,402.2680952,561.0490095,439.1822512,513.3747033,460.9323792,539.9819604
LOC_Os08g13460,21.6710085,5.069719965,11.81174759,18.72826171,28.36506949,8.437218132
LOC_Os03g17780,9.481066217,0,39.19352609,4.406649813,19.69796492,51.56077747
LOC_Os03g55920,73.13965368,28.72841313,66.57530459,50.67647285,82.73145268,72.18508846
LOC_Os06g43940,47.40533109,119.9833725,39.19352609,39.65984832,73.27642952,53.43571483
LOC_Os12g34874,207.2290188,163.9209455,110.6009092,164.1477055,174.1300099,203.4307038
LOC_Os04g41130,16.25325637,3.37981331,6.979669029,0,33.09258107,10.31215549
LOC_Os04g35090,138.1526792,152.0915989,150.8682306,154.2327435,99.27774322,135.9329588
LOC_Os01g07120,29.79763668,35.48803975,81.60843788,55.08312267,50.42679021,77.80990055
LOC_Os03g61950,33.86095078,148.7117856,48.85768321,55.08312267,178.8575215,50.62330879
LOC_Os07g23244,97.51953824,37.17794641,125.6340425,92.53964608,89.82272006,32.81140385
LOC_Os09g16330,448.3189883,447.8252636,413.9480632,327.1937486,420.7485308,458.4221852
LOC_Os04g20280,58.24083534,30.41831979,31.67695944,41.86317323,24.42547651,85.30965
LOC_Os04g41580,113.7727946,98.01458599,91.80949262,106.861258,98.48982462,54.37318351
LOC_Os03g16010,24.37988456,104.7742126,76.23946171,106.861258,93.76231304,49.68584011
LOC_Os05g35010,6.772190155,6.75962662,27.91867612,16.5249368,0,9.374686813
LOC_Os01g71262,79.91184383,234.897025,82.68223312,129.9961695,90.61063865,115.3086478
LOC_Os06g19750,1809.529209,2149.561265,1849.075395,1936.722593,1983.191109,2188.051902
LOC_Os06g19690,147.6337454,201.0988919,157.311002,103.5562706,164.6749868,177.1815808
LOC_Os06g22925,70.43077761,37.17794641,30.60316421,28.64322379,61.45765057,80.62230659
LOC_Os03g27230,48.75976912,69.28617285,29.52936897,64.99808475,24.42547651,27.18659176
LOC_Os06g04230,185.5580103,182.5099187,190.0617566,4.406649813,287.5902879,86.24711868
LOC_Os02g15950,195.0390765,131.8127191,210.4638661,202.7058914,215.101777,185.6187989
LOC_Os03g51090,161.1781257,150.4016923,173.4179305,183.9776297,191.4642191,166.8694253
LOC_Os01g33060,65.01302549,211.2383319,125.6340425,150.9277561,96.91398743,94.68433681
LOC_Os01g54560,1106.575871,1446.560097,826.8223312,1292.250058,1475.771532,878.4081544
LOC_Os02g42920,5.417752124,28.72841313,32.75075468,22.03324907,30.72882528,37.49874725
LOC_Os05g31620,165.2414398,466.4142368,140.1302782,255.5856892,245.8306023,376.8624099
LOC_Os10g35930,59.59527337,45.62747968,9.664157118,57.28644757,85.09520848,8.437218132
LOC_Os09g06970,196.3935145,277.1446914,203.4841971,196.0959167,218.2534514,194.056017
LOC_Os09g38530,159.8236877,314.3226378,215.2959447,181.7743048,156.7958008,271.8659176
LOC_Os03g18140,23.02544653,1.689906655,29.52936897,17.62659925,6.303348776,55.3106522
LOC_Os09g39240,77.20296777,77.73570613,59.59563556,129.9961695,92.97439445,34.68634121
LOC_Os11g04290,8.126628186,28.72841313,7.516566647,9.91496208,44.12344143,8.437218132
LOC_Os06g06420,37.92426487,21.96878651,43.48870703,11.01662453,48.06303442,19.68684231
LOC_Os01g18080,9.481066217,20.27887986,34.36144753,0,8.667104567,33.74887253
LOC_Os03g14990,162.5325637,207.8585186,242.1408256,191.6892669,215.101777,141.5577709
LOC_Os06g49450,25.73432259,20.27887986,33.28765229,34.15153605,12.60669755,13.12456154
LOC_Os02g55440,218.064523,116.6035592,194.8938352,137.7078067,214.3138584,113.4337104
LOC_Os01g19400,23.02544653,55.76691961,61.74322603,67.20140965,21.27380212,22.49924835
LOC_Os11g41540,13.54438031,23.65869317,12.88554282,25.33823643,7.091267373,0.937468681
LOC_Os12g41860,67.72190155,32.10822644,34.89834515,36.35486096,25.2133951,45.93596538
LOC_Os06g14440,426.6479798,216.3080518,286.7033278,266.6023137,364.0183918,202.4932352
LOC_Os01g72049,102.9372904,157.1613189,110.0640116,98.04795835,205.6467538,119.9959912
LOC_Os01g35789,63.65858746,77.73570613,76.77635932,49.5748104,78.7918597,55.3106522
LOC_Os09g26650,5.417752124,16.89906655,10.20105474,23.13491152,7.091267373,16.87443626
LOC_Os01g16550,14.89881834,3.37981331,15.57003091,12.11828699,20.48588352,16.87443626
LOC_Os01g07870,75.84852974,140.2622524,122.9495544,190.5876044,159.9474752,49.68584011
LOC_Os02g04725,478.116625,268.6951581,474.617494,467.1048802,581.4839246,303.7398527
LOC_Os07g02090,270.8876062,277.1446914,287.7771231,274.3139509,366.3821476,273.7408549
LOC_Os08g37780,55.53195927,21.96878651,42.95180941,35.25319851,7.87918597,49.68584011
LOC_Os08g41250,295.2674908,261.9355315,234.6242589,284.228913,107.9448478,308.4271961
LOC_Os03g18454,0,665.8232221,456.362975,705.0639701,522.3900298,758.4121632
LOC_Os03g51220,270.8876062,231.5172117,246.4360065,263.2973263,256.073544,155.6198011
LOC_Os02g49600,1.354438031,5.069719965,18.79141662,28.64322379,14.18253475,0
LOC_Os11g41890,222.1278371,141.952159,268.4488088,191.6892669,281.2869391,237.1795764
LOC_Os05g06360,32.50651275,38.86785306,43.48870703,64.99808475,17.33420913,62.81040165
LOC_Os01g01570,29.79763668,27.03850648,8.053464265,14.32161189,12.60669755,19.68684231
LOC_Os03g56300,365.6982684,211.2383319,384.4186942,421.9367196,488.5095301,174.3691747
LOC_Os02g10730,18.96213243,13.51925324,17.71762138,7.711637173,11.03086036,16.87443626
LOC_Os02g57650,797.7640003,787.4965012,960.509838,916.5831612,936.8352118,855.908906
LOC_Os04g20220,935.9166795,885.5110872,871.3848334,870.3133381,1095.20685,892.4701846
LOC_Os07g14280,446.9645502,506.9719965,482.6709583,405.4117828,591.7268663,318.7393516
LOC_Os02g07240,88.03847202,54.07701296,42.95180941,37.45652341,44.91136003,69.37268242
LOC_Os06g08300,0,3.37981331,32.21385706,37.45652341,16.54629054,3.749874725
LOC_Os05g37350,40.63314093,27.03850648,77.85015456,31.94821115,70.91267373,78.74736923
LOC_Os09g31380,39.2787029,16.89906655,16.10692853,13.21994944,8.667104567,30.93646648
LOC_Os04g57480,97.51953824,155.4714123,99.86295688,102.4546082,200.1313236,102.1840863
LOC_Os06g04690,128.671613,98.01458599,104.1581378,175.1643301,85.88312707,119.9959912
LOC_Os06g51360,96.16510021,42.24766637,39.19352609,25.33823643,89.03480146,26.24912308
LOC_Os07g09720,21.6710085,59.14673292,9.1272595,88.13299627,15.75837194,15.93696758
LOC_Os06g30901,51.46864518,98.01458599,52.61596653,58.38811003,55.94222039,53.43571483
