,Distance,Treatment,time,mean,se
6047,134.943,high light,10 min,41.815275,4.175587237
6048,135.057,high light,10 min,41.79175,4.071652014
6049,135.172,high light,10 min,41.741175,4.026790428
6050,135.287,high light,10 min,41.655975,3.940844678
6051,135.402,high light,10 min,41.573925,3.89661631
6052,135.517,high light,10 min,41.46695,3.825737226
6053,135.632,high light,10 min,41.385575,3.747223366
6054,135.747,high light,10 min,41.26825,3.722204832
6055,135.862,high light,10 min,41.1065,3.66763309
6056,135.977,high light,10 min,40.973975,3.646781117
6057,136.092,high light,10 min,40.860875,3.58522756
6058,136.207,high light,10 min,40.792025,3.544541094
6059,136.322,high light,10 min,40.716925,3.536019801
6060,136.437,high light,10 min,40.6748,3.500301105
6061,136.552,high light,10 min,40.590875,3.49589934
6062,136.667,high light,10 min,40.488175,3.444976944
6063,136.782,high light,10 min,40.416625,3.419059457
6064,136.897,high light,10 min,40.3456,3.401580479
6065,137.011,high light,10 min,40.32595,3.41679467
6066,137.126,high light,10 min,40.29375,3.454188756
6067,137.241,high light,10 min,40.191775,3.464542973
6068,137.356,high light,10 min,40.058075,3.530027525
6069,137.471,high light,10 min,39.87185,3.622956497
6070,137.586,high light,10 min,39.754125,3.692597424
6071,137.701,high light,10 min,39.548425,3.771482329
6072,137.816,high light,10 min,39.33245,3.772624983
6073,137.931,high light,10 min,39.1104,3.812861465
6074,138.046,high light,10 min,38.85455,3.880153144
6075,138.161,high light,10 min,38.703675,3.958464772
6076,138.276,high light,10 min,38.488075,4.033137905
6077,138.391,high light,10 min,38.1973,4.087189962
6078,138.506,high light,10 min,37.9122,4.17859169
6079,138.621,high light,10 min,37.6166,4.293009762
6080,138.736,high light,10 min,37.41315,4.422500202
6081,138.851,high light,10 min,37.143725,4.561230414
6082,138.966,high light,10 min,36.927775,4.679958415
6083,139.08,high light,10 min,36.72195,4.788997423
6084,139.195,high light,10 min,36.532225,4.864787774
6085,139.31,high light,10 min,36.4051,4.877720799
6086,139.425,high light,10 min,36.194175,4.869632304
6087,139.54,high light,10 min,36.0715,4.8194802
6088,139.655,high light,10 min,35.984625,4.785693096
6089,139.77,high light,10 min,35.88915,4.788665994
6090,139.885,high light,10 min,35.813325,4.8159221
6091,0,0 min,10 min,45.3144,2.452291895
6092,0.115,0 min,10 min,45.3471,2.51070332
6093,0.23,0 min,10 min,45.250625,2.370636106
6094,0.345,0 min,10 min,45.117025,2.249962286
6095,0.46,0 min,10 min,45.06245,2.248179071
6096,0.575,0 min,10 min,44.7806,2.063800951
6097,0.69,0 min,10 min,44.755625,2.133410507
6098,0.805,0 min,10 min,44.55695,2.007791466
6099,0.92,0 min,10 min,44.3969,1.973016351
6100,1.034,0 min,10 min,44.337625,2.005543419
6101,1.149,0 min,10 min,44.0006,1.875176984
6102,1.264,0 min,10 min,43.953425,1.953438609
6103,1.379,0 min,10 min,43.676475,1.846791873
6104,1.494,0 min,10 min,43.56525,1.860994575
6105,1.609,0 min,10 min,43.564775,1.896684224
6106,1.724,0 min,10 min,43.40655,1.847192288
6107,1.839,0 min,10 min,43.54625,1.933551661
6108,1.954,0 min,10 min,43.346,1.813729356
6109,2.069,0 min,10 min,43.3065,1.836439083
6110,2.184,0 min,10 min,43.2469,1.866441402
6111,2.299,0 min,10 min,43.082725,1.865163055
6112,2.414,0 min,10 min,43.22375,2.057416746
6113,2.529,0 min,10 min,43.0649,2.053174522
6114,2.644,0 min,10 min,43.189875,2.220257161
6115,2.759,0 min,10 min,43.187975,2.343315924
6116,2.874,0 min,10 min,43.079075,2.384169865
6117,2.989,0 min,10 min,43.16755,2.594571376
6118,3.103,0 min,10 min,43.012675,2.596993876
6119,3.218,0 min,10 min,43.1389,2.791448578
6120,3.333,0 min,10 min,43.147325,2.906110306
6121,3.448,0 min,10 min,43.194675,2.97568042
6122,3.563,0 min,10 min,43.3616,3.183684562
6123,3.678,0 min,10 min,43.2933,3.184231317
6124,3.793,0 min,10 min,43.447625,3.377032193
6125,3.908,0 min,10 min,43.4155,3.427475018
6126,4.023,0 min,10 min,43.3904,3.470691578
6127,4.138,0 min,10 min,43.4024,3.620119122
6128,4.253,0 min,10 min,43.218325,3.527247317
6129,4.368,0 min,10 min,43.300975,3.660590635
6130,4.483,0 min,10 min,43.19615,3.619817054
6131,4.598,0 min,10 min,43.1342,3.673279299
6132,4.713,0 min,10 min,43.071275,3.781459756
6133,4.828,0 min,10 min,42.8352,3.704495881
6134,4.943,0 min,10 min,42.8558,3.820626735
6135,5.057,0 min,10 min,42.727325,3.716051374
6136,5.172,0 min,10 min,42.699325,3.757984828
6137,5.287,0 min,10 min,42.653325,3.776872557
6138,5.402,0 min,10 min,42.446975,3.63361361
6139,5.517,0 min,10 min,42.5307,3.726569658
6140,5.632,0 min,10 min,42.36285,3.564888614
6141,5.747,0 min,10 min,42.36595,3.605487919
6142,5.862,0 min,10 min,42.362425,3.573491488
6143,5.977,0 min,10 min,42.23175,3.440767661
6144,6.092,0 min,10 min,42.3589,3.515529732
6145,6.207,0 min,10 min,42.155175,3.406845574
6146,6.322,0 min,10 min,42.12815,3.505169303
6147,6.437,0 min,10 min,42.048375,3.51612433
6148,6.552,0 min,10 min,41.9161,3.461579852
6149,6.667,0 min,10 min,42.016575,3.551699591
6150,6.782,0 min,10 min,41.8109,3.48017315
6151,6.897,0 min,10 min,41.8274,3.592557205
6152,7.011,0 min,10 min,41.6868,3.580635869
6153,7.126,0 min,10 min,41.599025,3.536736949
6154,7.241,0 min,10 min,41.719975,3.602334429
6155,7.356,0 min,10 min,41.5263,3.452441805
6156,7.471,0 min,10 min,41.6596,3.506306847
6157,7.586,0 min,10 min,41.547125,3.458283612
6158,7.701,0 min,10 min,41.506475,3.443082576
6159,7.816,0 min,10 min,41.531475,3.51548622
6160,7.931,0 min,10 min,41.2901,3.39122345
6161,8.046,0 min,10 min,41.338675,3.447596425
6162,8.161,0 min,10 min,41.169875,3.37983873
6163,8.276,0 min,10 min,41.08955,3.380383921
6164,8.391,0 min,10 min,41.02495,3.4827898
6165,8.506,0 min,10 min,40.79155,3.429429618
6166,8.621,0 min,10 min,40.863625,3.585453031
6167,8.736,0 min,10 min,40.70665,3.516524368
6168,8.851,0 min,10 min,40.7239,3.555328833
6169,8.966,0 min,10 min,40.72605,3.621238469
6170,9.08,0 min,10 min,40.5876,3.53207492
6171,9.195,0 min,10 min,40.658875,3.69206198
6172,9.31,0 min,10 min,40.481125,3.594227726
6173,9.425,0 min,10 min,40.497425,3.656288229
6174,9.54,0 min,10 min,40.5384,3.666099205
6175,9.655,0 min,10 min,40.4406,3.563789774
6176,9.77,0 min,10 min,40.5107,3.649826908
6177,9.885,0 min,10 min,40.321375,3.529842607
6178,10,0 min,10 min,40.346425,3.63401252
6179,10.115,0 min,10 min,40.334425,3.671474279
6180,10.23,0 min,10 min,40.269925,3.680700919
6181,10.345,0 min,10 min,40.42995,3.806745742
6182,10.46,0 min,10 min,40.33585,3.735437362
6183,10.575,0 min,10 min,40.511575,3.847868105
6184,10.69,0 min,10 min,40.516775,3.807048901
6185,10.805,0 min,10 min,40.508675,3.803850844
6186,10.92,0 min,10 min,40.687525,3.885561972
6187,11.034,0 min,10 min,40.555225,3.776699513
6188,11.149,0 min,10 min,40.791675,3.857259553
6189,11.264,0 min,10 min,40.818175,3.789777292
6190,11.379,0 min,10 min,40.86385,3.757975911
6191,11.494,0 min,10 min,41.081725,3.791994038
6192,11.609,0 min,10 min,41.0428,3.717464679
6193,11.724,0 min,10 min,41.351125,3.802295762
6194,11.839,0 min,10 min,41.366275,3.737740438
6195,11.954,0 min,10 min,41.453775,3.699431187
6196,12.069,0 min,10 min,41.5711,3.695867751
6197,12.184,0 min,10 min,41.52095,3.5885691
6198,12.299,0 min,10 min,41.83125,3.672721636
6199,12.414,0 min,10 min,41.838975,3.618834324
6200,12.529,0 min,10 min,41.952075,3.629284982
6201,12.644,0 min,10 min,41.947925,3.657843327
6202,12.759,0 min,10 min,41.761125,3.590814346
6203,12.874,0 min,10 min,41.875125,3.673202775
6204,12.989,0 min,10 min,41.65035,3.55968545
6205,13.103,0 min,10 min,41.65615,3.567254473
6206,13.218,0 min,10 min,41.57365,3.581537784
6207,13.333,0 min,10 min,41.42085,3.53247672
6208,13.448,0 min,10 min,41.507125,3.657984108
6209,13.563,0 min,10 min,41.335675,3.606781533
6210,13.678,0 min,10 min,41.417875,3.705905441
6211,13.793,0 min,10 min,41.336975,3.696188851
6212,13.908,0 min,10 min,41.161025,3.634748288
6213,14.023,0 min,10 min,41.124375,3.728961052
6214,14.138,0 min,10 min,40.79145,3.589955319
6215,14.253,0 min,10 min,40.734225,3.650382294
6216,14.368,0 min,10 min,40.551475,3.5700885
6217,14.483,0 min,10 min,40.382225,3.535330616
6218,14.598,0 min,10 min,40.391025,3.621592562
6219,14.713,0 min,10 min,40.151375,3.501220512
6220,14.828,0 min,10 min,40.22885,3.604103565
6221,14.943,0 min,10 min,40.1387,3.536291248
6222,15.057,0 min,10 min,40.076875,3.556479105
6223,15.172,0 min,10 min,40.1687,3.640776965
6224,15.287,0 min,10 min,39.992825,3.541403344
6225,15.402,0 min,10 min,40.196875,3.66670008
6226,15.517,0 min,10 min,40.165825,3.615621423
6227,15.632,0 min,10 min,40.2443,3.695002232
6228,15.747,0 min,10 min,40.383125,3.777103272
6229,15.862,0 min,10 min,40.270525,3.689964012
6230,15.977,0 min,10 min,40.491025,3.804903289
6231,16.092,0 min,10 min,40.373675,3.675900812
6232,16.207,0 min,10 min,40.464025,3.678323551
6233,16.322,0 min,10 min,40.502825,3.637758181
6234,16.437,0 min,10 min,40.31075,3.44685929
6235,16.552,0 min,10 min,40.414675,3.465664552
6236,16.667,0 min,10 min,40.250725,3.298494282
6237,16.782,0 min,10 min,40.3435,3.282798599
6238,16.897,0 min,10 min,40.361775,3.216654334
6239,17.011,0 min,10 min,40.250925,3.07884535
6240,17.126,0 min,10 min,40.325175,3.167350571
6241,17.241,0 min,10 min,40.037475,3.043573429
6242,17.356,0 min,10 min,40.010475,3.119426895
6243,17.471,0 min,10 min,39.88455,3.113814013
6244,17.586,0 min,10 min,39.804825,3.043513606
6245,17.701,0 min,10 min,39.94435,3.140441052
6246,17.816,0 min,10 min,39.763775,2.923462489
6247,17.931,0 min,10 min,39.91415,3.007145397
6248,18.046,0 min,10 min,39.8065,2.950892058
6249,18.161,0 min,10 min,39.71965,2.86973731
6250,18.276,0 min,10 min,39.804125,2.928337549
6251,18.391,0 min,10 min,39.692775,2.748533538
6252,18.506,0 min,10 min,39.86565,2.835264275
6253,18.621,0 min,10 min,39.816325,2.754722726
6254,18.736,0 min,10 min,39.78975,2.772513616
6255,18.851,0 min,10 min,39.840825,2.877399734
6256,18.966,0 min,10 min,39.663225,2.750102678
6257,19.08,0 min,10 min,39.8304,2.901158155
6258,19.195,0 min,10 min,39.756225,2.767505956
6259,19.31,0 min,10 min,39.75915,2.775419394
6260,19.425,0 min,10 min,39.7592,2.817257109
6261,19.54,0 min,10 min,39.50445,2.696262913
6262,19.655,0 min,10 min,39.577225,2.854589734
6263,19.77,0 min,10 min,39.330225,2.706634197
6264,19.885,0 min,10 min,39.26505,2.736473458
6265,20,0 min,10 min,39.2276,2.734857666
6266,20.115,0 min,10 min,39.0533,2.630892909
6267,20.23,0 min,10 min,39.1945,2.74264332
6268,20.345,0 min,10 min,38.9999,2.594785255
6269,20.46,0 min,10 min,39.027375,2.661330059
6270,20.575,0 min,10 min,38.94405,2.618861679
6271,20.69,0 min,10 min,38.71845,2.498756777
6272,20.805,0 min,10 min,38.82815,2.570457188
6273,20.92,0 min,10 min,38.59385,2.342895487
6274,21.034,0 min,10 min,38.66325,2.356657082
6275,21.149,0 min,10 min,38.539025,2.29438215
6276,21.264,0 min,10 min,38.37925,2.229013339
6277,21.379,0 min,10 min,38.459425,2.368523155
6278,21.494,0 min,10 min,38.21035,2.219720719
6279,21.609,0 min,10 min,38.361925,2.343914936
6280,21.724,0 min,10 min,38.324075,2.325713659
6281,21.839,0 min,10 min,38.3136,2.287893733
6282,21.954,0 min,10 min,38.3797,2.378997123
6283,22.069,0 min,10 min,38.1545,2.266884027
6284,22.184,0 min,10 min,38.27175,2.455191963
6285,22.299,0 min,10 min,38.139075,2.432161128
6286,22.414,0 min,10 min,38.127425,2.468349649
6287,22.529,0 min,10 min,38.17565,2.595639587
6288,22.644,0 min,10 min,38.031225,2.478608721
6289,22.759,0 min,10 min,38.189625,2.630113017
6290,22.874,0 min,10 min,38.11415,2.558146484
6291,22.989,0 min,10 min,38.2044,2.607193195
6292,23.103,0 min,10 min,38.25735,2.662103644
6293,23.218,0 min,10 min,38.0766,2.518457844
6294,23.333,0 min,10 min,38.2392,2.675697947
6295,23.448,0 min,10 min,38.164,2.58808867
6296,23.563,0 min,10 min,38.279825,2.681138287
6297,23.678,0 min,10 min,38.3421,2.722156577
6298,23.793,0 min,10 min,38.231875,2.653170612
6299,23.908,0 min,10 min,38.4309,2.836278086
6300,24.023,0 min,10 min,38.3093,2.717379159
6301,24.138,0 min,10 min,38.472975,2.76914941
6302,24.253,0 min,10 min,38.545875,2.717226681
6303,24.368,0 min,10 min,38.44825,2.622195041
6304,24.483,0 min,10 min,38.609775,2.737261818
6305,24.598,0 min,10 min,38.447425,2.596859359
6306,24.713,0 min,10 min,38.624875,2.714444303
6307,24.828,0 min,10 min,38.6684,2.700551703
6308,24.943,0 min,10 min,38.65035,2.661056529
6309,25.057,0 min,10 min,38.8581,2.763336321
6310,25.172,0 min,10 min,38.686025,2.640215344
6311,25.287,0 min,10 min,38.7922,2.754974808
6312,25.402,0 min,10 min,38.67155,2.730982429
6313,25.517,0 min,10 min,38.57935,2.740945167
6314,25.632,0 min,10 min,38.621375,2.832951635
6315,25.747,0 min,10 min,38.3418,2.729039683
6316,25.862,0 min,10 min,38.402625,2.847100216
6317,25.977,0 min,10 min,38.1719,2.766392225
6318,26.092,0 min,10 min,38.117375,2.783251507
6319,26.207,0 min,10 min,38.139275,2.887485165
6320,26.322,0 min,10 min,37.902325,2.765000005
6321,26.437,0 min,10 min,38.105,2.952846566
6322,26.552,0 min,10 min,37.985525,2.88374181
6323,26.667,0 min,10 min,38.0549,2.899736817
6324,26.782,0 min,10 min,38.07495,2.946755974
6325,26.897,0 min,10 min,37.889675,2.823815867
6326,27.011,0 min,10 min,37.944725,2.97465178
6327,27.126,0 min,10 min,37.633125,2.827938317
6328,27.241,0 min,10 min,37.5645,2.842090254
6329,27.356,0 min,10 min,37.449725,2.828517425
6330,27.471,0 min,10 min,37.217875,2.678886222
6331,27.586,0 min,10 min,37.226575,2.813578968
6332,27.701,0 min,10 min,36.9482,2.647660251
6333,27.816,0 min,10 min,36.987725,2.75315238
6334,27.931,0 min,10 min,36.91815,2.736076477
6335,28.046,0 min,10 min,36.756975,2.631504694
6336,28.161,0 min,10 min,36.825025,2.804624517
6337,28.276,0 min,10 min,36.571475,2.633986039
6338,28.391,0 min,10 min,36.607,2.769389065
6339,28.506,0 min,10 min,36.52635,2.763938824
6340,28.621,0 min,10 min,36.404225,2.796882098
6341,28.736,0 min,10 min,36.544225,3.022821801
6342,28.851,0 min,10 min,36.410675,2.938519408
6343,28.966,0 min,10 min,36.59665,3.116937049
6344,29.08,0 min,10 min,36.605475,3.077739959
6345,29.195,0 min,10 min,36.619,3.110928224
6346,29.31,0 min,10 min,36.82635,3.259547937
6347,29.425,0 min,10 min,36.70605,3.16276359
6348,29.54,0 min,10 min,36.899425,3.377575401
6349,29.655,0 min,10 min,36.8004,3.334168361
6350,29.77,0 min,10 min,36.787475,3.395817532
6351,29.885,0 min,10 min,36.857975,3.517463781
6352,30,0 min,10 min,36.630675,3.398710334
6353,30.115,0 min,10 min,36.7411,3.56120026
6354,30.23,0 min,10 min,36.580025,3.477031926
6355,30.345,0 min,10 min,36.640775,3.560269941
6356,30.46,0 min,10 min,36.7151,3.649850523
6357,30.575,0 min,10 min,36.571175,3.549508147
6358,30.69,0 min,10 min,36.748975,3.740733428
6359,30.805,0 min,10 min,36.5724,3.615478359
6360,30.92,0 min,10 min,36.633925,3.692301309
6361,31.034,0 min,10 min,36.551475,3.708310815
6362,31.149,0 min,10 min,36.335175,3.581210517
6363,31.264,0 min,10 min,36.44185,3.752635909
6364,31.379,0 min,10 min,36.206275,3.566757918
6365,31.494,0 min,10 min,36.31125,3.641134849
6366,31.609,0 min,10 min,36.246025,3.62219866
6367,31.724,0 min,10 min,36.10625,3.516396111
6368,31.839,0 min,10 min,36.1644,3.666543138
6369,31.954,0 min,10 min,35.8945,3.510930952
6370,32.069,0 min,10 min,35.8727,3.631087378
6371,32.184,0 min,10 min,35.640275,3.560945566
6372,32.299,0 min,10 min,35.415425,3.473486592
6373,32.414,0 min,10 min,35.351025,3.579165016
6374,32.529,0 min,10 min,35.000175,3.356350076
