"","TXNAME","GENEID"
"26210","LOC_Os04g44590.4","LOC_Os04g44590"
"26211","LOC_Os04g44600.1","LOC_Os04g44600"
"26212","LOC_Os04g44610.1","LOC_Os04g44610"
"26213","LOC_Os04g44620.1","LOC_Os04g44620"
"26214","LOC_Os04g44620.2","LOC_Os04g44620"
"26215","LOC_Os04g44630.1","LOC_Os04g44630"
"26216","LOC_Os04g44640.1","LOC_Os04g44640"
"26217","LOC_Os04g44650.1","LOC_Os04g44650"
"26218","LOC_Os04g44660.1","LOC_Os04g44660"
"26219","LOC_Os04g44670.1","LOC_Os04g44670"
"26220","LOC_Os04g44690.1","LOC_Os04g44690"
"26221","LOC_Os04g44700.2","LOC_Os04g44700"
"26222","LOC_Os04g44700.1","LOC_Os04g44700"
"26223","LOC_Os04g44710.1","LOC_Os04g44710"
"26224","LOC_Os04g44710.2","LOC_Os04g44710"
"26225","LOC_Os04g44730.1","LOC_Os04g44730"
"26226","LOC_Os04g44740.1","LOC_Os04g44740"
"26227","LOC_Os04g44750.1","LOC_Os04g44750"
"26228","LOC_Os04g44760.1","LOC_Os04g44760"
"26229","LOC_Os04g44770.1","LOC_Os04g44770"
"26230","LOC_Os04g44780.1","LOC_Os04g44780"
"26231","LOC_Os04g44780.2","LOC_Os04g44780"
"26232","LOC_Os04g44790.1","LOC_Os04g44790"
"26233","LOC_Os04g44800.1","LOC_Os04g44800"
"26234","LOC_Os04g44810.1","LOC_Os04g44810"
"26235","LOC_Os04g44820.2","LOC_Os04g44820"
"26236","LOC_Os04g44820.1","LOC_Os04g44820"
"26237","LOC_Os04g44830.1","LOC_Os04g44830"
"26238","LOC_Os04g44840.1","LOC_Os04g44840"
"26239","LOC_Os04g44850.1","LOC_Os04g44850"
"26240","LOC_Os04g44870.1","LOC_Os04g44870"
"26241","LOC_Os04g44880.1","LOC_Os04g44880"
"26242","LOC_Os04g44890.2","LOC_Os04g44890"
"26243","LOC_Os04g44890.3","LOC_Os04g44890"
"26244","LOC_Os04g44890.1","LOC_Os04g44890"
"26245","LOC_Os04g44900.1","LOC_Os04g44900"
"26246","LOC_Os04g44910.1","LOC_Os04g44910"
"26247","LOC_Os04g44920.3","LOC_Os04g44920"
"26248","LOC_Os04g44920.1","LOC_Os04g44920"
"26249","LOC_Os04g44920.4","LOC_Os04g44920"
"26250","LOC_Os04g44920.2","LOC_Os04g44920"
"26251","LOC_Os04g44924.1","LOC_Os04g44924"
"26252","LOC_Os04g44930.1","LOC_Os04g44930"
"26253","LOC_Os04g44930.2","LOC_Os04g44930"
"26254","LOC_Os04g44940.1","LOC_Os04g44940"
"26255","LOC_Os04g44950.1","LOC_Os04g44950"
"26256","LOC_Os04g44960.1","LOC_Os04g44960"
"26257","LOC_Os04g44970.1","LOC_Os04g44970"
"26258","LOC_Os04g44980.1","LOC_Os04g44980"
"26259","LOC_Os04g44990.1","LOC_Os04g44990"
"26260","LOC_Os04g45000.1","LOC_Os04g45000"
"26261","LOC_Os04g45000.3","LOC_Os04g45000"
"26262","LOC_Os04g45000.4","LOC_Os04g45000"
"26263","LOC_Os04g45000.2","LOC_Os04g45000"
"26264","LOC_Os04g45010.1","LOC_Os04g45010"
"26265","LOC_Os04g45020.1","LOC_Os04g45020"
"26266","LOC_Os04g45030.1","LOC_Os04g45030"
"26267","LOC_Os04g45040.1","LOC_Os04g45040"
"26268","LOC_Os04g45040.3","LOC_Os04g45040"
"26269","LOC_Os04g45040.2","LOC_Os04g45040"
"26270","LOC_Os04g45050.1","LOC_Os04g45050"
"26271","LOC_Os04g45060.1","LOC_Os04g45060"
"26272","LOC_Os04g45070.1","LOC_Os04g45070"
"26273","LOC_Os04g45080.1","LOC_Os04g45080"
"26274","LOC_Os04g45090.2","LOC_Os04g45090"
"26275","LOC_Os04g45090.1","LOC_Os04g45090"
"26276","LOC_Os04g45100.1","LOC_Os04g45100"
"26277","LOC_Os04g45110.1","LOC_Os04g45110"
"26278","LOC_Os04g45120.1","LOC_Os04g45120"
"26279","LOC_Os04g45130.1","LOC_Os04g45130"
"26280","LOC_Os04g45140.1","LOC_Os04g45140"
"26281","LOC_Os04g45160.1","LOC_Os04g45160"
"26282","LOC_Os04g45160.2","LOC_Os04g45160"
"26283","LOC_Os04g45170.1","LOC_Os04g45170"
"26284","LOC_Os04g45180.1","LOC_Os04g45180"
"26285","LOC_Os04g45190.3","LOC_Os04g45190"
"26286","LOC_Os04g45200.1","LOC_Os04g45200"
"26287","LOC_Os04g45200.2","LOC_Os04g45200"
"26288","LOC_Os04g45210.1","LOC_Os04g45210"
"26289","LOC_Os04g45220.1","LOC_Os04g45220"
"26290","LOC_Os04g45230.1","LOC_Os04g45230"
"26291","LOC_Os04g45240.1","LOC_Os04g45240"
"26292","LOC_Os04g45270.1","LOC_Os04g45270"
"26293","LOC_Os04g45280.5","LOC_Os04g45280"
"26294","LOC_Os04g45280.4","LOC_Os04g45280"
"26295","LOC_Os04g45280.2","LOC_Os04g45280"
"26296","LOC_Os04g45280.1","LOC_Os04g45280"
"26297","LOC_Os04g45280.3","LOC_Os04g45280"
"26298","LOC_Os04g45290.1","LOC_Os04g45290"
"26299","LOC_Os04g45290.2","LOC_Os04g45290"
"26300","LOC_Os04g45300.1","LOC_Os04g45300"
"26301","LOC_Os04g45310.1","LOC_Os04g45310"
"26302","LOC_Os04g45320.1","LOC_Os04g45320"
"26303","LOC_Os04g45330.1","LOC_Os04g45330"
"26304","LOC_Os04g45340.1","LOC_Os04g45340"
"26305","LOC_Os04g45350.1","LOC_Os04g45350"
"26306","LOC_Os04g45360.1","LOC_Os04g45360"
"26307","LOC_Os04g45370.1","LOC_Os04g45370"
"26308","LOC_Os04g45380.1","LOC_Os04g45380"
"26309","LOC_Os04g45390.1","LOC_Os04g45390"
"26310","LOC_Os04g45400.1","LOC_Os04g45400"
"26311","LOC_Os04g45410.1","LOC_Os04g45410"
"26312","LOC_Os04g45420.1","LOC_Os04g45420"
"26313","LOC_Os04g45430.1","LOC_Os04g45430"
"26314","LOC_Os04g45440.1","LOC_Os04g45440"
"26315","LOC_Os04g45450.1","LOC_Os04g45450"
"26316","LOC_Os04g45460.1","LOC_Os04g45460"
"26317","LOC_Os04g45470.1","LOC_Os04g45470"
"26318","LOC_Os04g45480.1","LOC_Os04g45480"
"26319","LOC_Os04g45490.1","LOC_Os04g45490"
"26320","LOC_Os04g45500.1","LOC_Os04g45500"
"26321","LOC_Os04g45510.1","LOC_Os04g45510"
"26322","LOC_Os04g45520.1","LOC_Os04g45520"
"26323","LOC_Os04g45540.1","LOC_Os04g45540"
"26324","LOC_Os04g45550.1","LOC_Os04g45550"
"26325","LOC_Os04g45560.1","LOC_Os04g45560"
"26326","LOC_Os04g45570.2","LOC_Os04g45570"
"26327","LOC_Os04g45570.1","LOC_Os04g45570"
"26328","LOC_Os04g45580.1","LOC_Os04g45580"
"26329","LOC_Os04g45590.1","LOC_Os04g45590"
"26330","LOC_Os04g45600.1","LOC_Os04g45600"
"26331","LOC_Os04g45610.1","LOC_Os04g45610"
"26332","LOC_Os04g45620.1","LOC_Os04g45620"
"26333","LOC_Os04g45630.1","LOC_Os04g45630"
"26334","LOC_Os04g45640.1","LOC_Os04g45640"
"26335","LOC_Os04g45650.2","LOC_Os04g45650"
"26336","LOC_Os04g45665.1","LOC_Os04g45665"
"26337","LOC_Os04g45670.1","LOC_Os04g45670"
"26338","LOC_Os04g45690.1","LOC_Os04g45690"
"26339","LOC_Os04g45700.1","LOC_Os04g45700"
"26340","LOC_Os04g45710.1","LOC_Os04g45710"
"26341","LOC_Os04g45720.1","LOC_Os04g45720"
"26342","LOC_Os04g45730.1","LOC_Os04g45730"
"26343","LOC_Os04g45740.1","LOC_Os04g45740"
"26344","LOC_Os04g45750.1","LOC_Os04g45750"
"26345","LOC_Os04g45750.2","LOC_Os04g45750"
"26346","LOC_Os04g45760.1","LOC_Os04g45760"
"26347","LOC_Os04g45770.1","LOC_Os04g45770"
"26348","LOC_Os04g45780.1","LOC_Os04g45780"
"26349","LOC_Os04g45790.1","LOC_Os04g45790"
"26350","LOC_Os04g45800.1","LOC_Os04g45800"
"26351","LOC_Os04g45810.1","LOC_Os04g45810"
"26352","LOC_Os04g45821.1","LOC_Os04g45821"
"26353","LOC_Os04g45834.2","LOC_Os04g45834"
"26354","LOC_Os04g45834.1","LOC_Os04g45834"
"26355","LOC_Os04g45834.3","LOC_Os04g45834"
"26356","LOC_Os04g45850.1","LOC_Os04g45850"
"26357","LOC_Os04g45860.1","LOC_Os04g45860"
"26358","LOC_Os04g45870.1","LOC_Os04g45870"
"26359","LOC_Os04g45880.1","LOC_Os04g45880"
"26360","LOC_Os04g45890.1","LOC_Os04g45890"
"26361","LOC_Os04g45900.1","LOC_Os04g45900"
"26362","LOC_Os04g45910.1","LOC_Os04g45910"
"26363","LOC_Os04g45920.1","LOC_Os04g45920"
"26364","LOC_Os04g45930.1","LOC_Os04g45930"
"26365","LOC_Os04g45930.2","LOC_Os04g45930"
"26366","LOC_Os04g45930.3","LOC_Os04g45930"
"26367","LOC_Os04g45940.1","LOC_Os04g45940"
"26368","LOC_Os04g45950.2","LOC_Os04g45950"
"26369","LOC_Os04g45950.1","LOC_Os04g45950"
"26370","LOC_Os04g45960.1","LOC_Os04g45960"
"26371","LOC_Os04g45970.2","LOC_Os04g45970"
"26372","LOC_Os04g45970.1","LOC_Os04g45970"
"26373","LOC_Os04g45980.1","LOC_Os04g45980"
"26374","LOC_Os04g45990.1","LOC_Os04g45990"
"26375","LOC_Os04g46000.1","LOC_Os04g46000"
"26376","LOC_Os04g46010.1","LOC_Os04g46010"
"26377","LOC_Os04g46020.1","LOC_Os04g46020"
"26378","LOC_Os04g46020.2","LOC_Os04g46020"
"26379","LOC_Os04g46030.1","LOC_Os04g46030"
"26380","LOC_Os04g46040.1","LOC_Os04g46040"
"26381","LOC_Os04g46050.1","LOC_Os04g46050"
"26382","LOC_Os04g46050.2","LOC_Os04g46050"
"26383","LOC_Os04g46050.3","LOC_Os04g46050"
"26384","LOC_Os04g46060.1","LOC_Os04g46060"
"26385","LOC_Os04g46079.1","LOC_Os04g46079"
"26386","LOC_Os04g46100.1","LOC_Os04g46100"
"26387","LOC_Os04g46110.1","LOC_Os04g46110"
"26388","LOC_Os04g46120.1","LOC_Os04g46120"
"26389","LOC_Os04g46130.1","LOC_Os04g46130"
"26390","LOC_Os04g46140.1","LOC_Os04g46140"
"26391","LOC_Os04g46150.1","LOC_Os04g46150"
"26392","LOC_Os04g46160.1","LOC_Os04g46160"
"26393","LOC_Os04g46170.1","LOC_Os04g46170"
"26394","LOC_Os04g46170.2","LOC_Os04g46170"
"26395","LOC_Os04g46180.2","LOC_Os04g46180"
"26396","LOC_Os04g46180.1","LOC_Os04g46180"
"26397","LOC_Os04g46190.1","LOC_Os04g46190"
"26398","LOC_Os04g46190.2","LOC_Os04g46190"
"26399","LOC_Os04g46200.1","LOC_Os04g46200"
"26400","LOC_Os04g46210.1","LOC_Os04g46210"
"26401","LOC_Os04g46220.1","LOC_Os04g46220"
"26402","LOC_Os04g46240.1","LOC_Os04g46240"
"26403","LOC_Os04g46250.1","LOC_Os04g46250"
"26404","LOC_Os04g46260.1","LOC_Os04g46260"
"26405","LOC_Os04g46270.1","LOC_Os04g46270"
"26406","LOC_Os04g46280.1","LOC_Os04g46280"
"26407","LOC_Os04g46290.1","LOC_Os04g46290"
"26408","LOC_Os04g46300.1","LOC_Os04g46300"
"26409","LOC_Os04g46310.1","LOC_Os04g46310"
"26410","LOC_Os04g46310.2","LOC_Os04g46310"
"26411","LOC_Os04g46320.1","LOC_Os04g46320"
"26412","LOC_Os04g46330.1","LOC_Os04g46330"
"26413","LOC_Os04g46350.1","LOC_Os04g46350"
"26414","LOC_Os04g46360.1","LOC_Os04g46360"
"26415","LOC_Os04g46370.1","LOC_Os04g46370"
"26416","LOC_Os04g46370.2","LOC_Os04g46370"
"26417","LOC_Os04g46370.3","LOC_Os04g46370"
"26418","LOC_Os04g46370.4","LOC_Os04g46370"
"26419","LOC_Os04g46380.1","LOC_Os04g46380"
"26420","LOC_Os04g46384.1","LOC_Os04g46384"
"26421","LOC_Os04g46390.1","LOC_Os04g46390"
"26422","LOC_Os04g46390.3","LOC_Os04g46390"
"26423","LOC_Os04g46390.2","LOC_Os04g46390"
"26424","LOC_Os04g46400.1","LOC_Os04g46400"
"26425","LOC_Os04g46410.1","LOC_Os04g46410"
"26426","LOC_Os04g46420.1","LOC_Os04g46420"
"26427","LOC_Os04g46430.1","LOC_Os04g46430"
"26428","LOC_Os04g46440.1","LOC_Os04g46440"
"26429","LOC_Os04g46444.1","LOC_Os04g46444"
"26430","LOC_Os04g46450.1","LOC_Os04g46450"
"26431","LOC_Os04g46460.2","LOC_Os04g46460"
"26432","LOC_Os04g46460.1","LOC_Os04g46460"
"26433","LOC_Os04g46470.1","LOC_Os04g46470"
"26434","LOC_Os04g46480.1","LOC_Os04g46480"
"26435","LOC_Os04g46480.2","LOC_Os04g46480"
"26436","LOC_Os04g46490.1","LOC_Os04g46490"
"26437","LOC_Os04g46500.1","LOC_Os04g46500"
"26438","LOC_Os04g46510.1","LOC_Os04g46510"
"26439","LOC_Os04g46520.1","LOC_Os04g46520"
"26440","LOC_Os04g46530.1","LOC_Os04g46530"
"26441","LOC_Os04g46540.1","LOC_Os04g46540"
"26442","LOC_Os04g46550.1","LOC_Os04g46550"
"26443","LOC_Os04g46560.1","LOC_Os04g46560"
"26444","LOC_Os04g46570.3","LOC_Os04g46570"
"26445","LOC_Os04g46570.2","LOC_Os04g46570"
"26446","LOC_Os04g46570.1","LOC_Os04g46570"
"26447","LOC_Os04g46580.1","LOC_Os04g46580"
"26448","LOC_Os04g46600.1","LOC_Os04g46600"
"26449","LOC_Os04g46610.2","LOC_Os04g46610"
"26450","LOC_Os04g46610.1","LOC_Os04g46610"
"26451","LOC_Os04g46620.1","LOC_Os04g46620"
"26452","LOC_Os04g46630.1","LOC_Os04g46630"
"26453","LOC_Os04g46639.1","LOC_Os04g46639"
"26454","LOC_Os04g46650.1","LOC_Os04g46650"
"26455","LOC_Os04g46660.1","LOC_Os04g46660"
"26456","LOC_Os04g46670.1","LOC_Os04g46670"
"26457","LOC_Os04g46680.1","LOC_Os04g46680"
"26458","LOC_Os04g46690.1","LOC_Os04g46690"
"26459","LOC_Os04g46700.1","LOC_Os04g46700"
"26460","LOC_Os04g46700.2","LOC_Os04g46700"
"26461","LOC_Os04g46710.1","LOC_Os04g46710"
"26462","LOC_Os04g46720.1","LOC_Os04g46720"
"26463","LOC_Os04g46730.4","LOC_Os04g46730"
"26464","LOC_Os04g46730.1","LOC_Os04g46730"
"26465","LOC_Os04g46730.3","LOC_Os04g46730"
"26466","LOC_Os04g46730.2","LOC_Os04g46730"
"26467","LOC_Os04g46740.2","LOC_Os04g46740"
"26468","LOC_Os04g46740.1","LOC_Os04g46740"
"26469","LOC_Os04g46750.3","LOC_Os04g46750"
"26470","LOC_Os04g46750.2","LOC_Os04g46750"
"26471","LOC_Os04g46750.1","LOC_Os04g46750"
"26472","LOC_Os04g46760.1","LOC_Os04g46760"
"26473","LOC_Os04g46770.1","LOC_Os04g46770"
"26474","LOC_Os04g46780.1","LOC_Os04g46780"
"26475","LOC_Os04g46780.2","LOC_Os04g46780"
"26476","LOC_Os04g46790.1","LOC_Os04g46790"
"26477","LOC_Os04g46800.1","LOC_Os04g46800"
"26478","LOC_Os04g46810.1","LOC_Os04g46810"
"26479","LOC_Os04g46820.1","LOC_Os04g46820"
"26480","LOC_Os04g46830.2","LOC_Os04g46830"
"26481","LOC_Os04g46830.1","LOC_Os04g46830"
"26482","LOC_Os04g46840.1","LOC_Os04g46840"
"26483","LOC_Os04g46850.1","LOC_Os04g46850"
"26484","LOC_Os04g46860.1","LOC_Os04g46860"
"26485","LOC_Os04g46870.1","LOC_Os04g46870"
"26486","LOC_Os04g46880.2","LOC_Os04g46880"
"26487","LOC_Os04g46880.1","LOC_Os04g46880"
"26488","LOC_Os04g46892.1","LOC_Os04g46892"
"26489","LOC_Os04g46894.1","LOC_Os04g46894"
"26490","LOC_Os04g46910.1","LOC_Os04g46910"
"26491","LOC_Os04g46920.1","LOC_Os04g46920"
"26492","LOC_Os04g46920.2","LOC_Os04g46920"
"26493","LOC_Os04g46930.1","LOC_Os04g46930"
"26494","LOC_Os04g46930.2","LOC_Os04g46930"
"26495","LOC_Os04g46940.1","LOC_Os04g46940"
"26496","LOC_Os04g46950.1","LOC_Os04g46950"
"26497","LOC_Os04g46960.1","LOC_Os04g46960"
"26498","LOC_Os04g46960.2","LOC_Os04g46960"
"26499","LOC_Os04g46960.3","LOC_Os04g46960"
"26500","LOC_Os04g46960.4","LOC_Os04g46960"
"26501","LOC_Os04g46970.1","LOC_Os04g46970"
"26502","LOC_Os04g46980.1","LOC_Os04g46980"
"26503","LOC_Os04g46990.1","LOC_Os04g46990"
"26504","LOC_Os04g47000.1","LOC_Os04g47000"
"26505","LOC_Os04g47010.1","LOC_Os04g47010"
"26506","LOC_Os04g47020.2","LOC_Os04g47020"
"26507","LOC_Os04g47020.1","LOC_Os04g47020"
"26508","LOC_Os04g47020.3","LOC_Os04g47020"
"26509","LOC_Os04g47030.1","LOC_Os04g47030"
"26510","LOC_Os04g47040.1","LOC_Os04g47040"
"26511","LOC_Os04g47059.1","LOC_Os04g47059"
"26512","LOC_Os04g47080.1","LOC_Os04g47080"
"26513","LOC_Os04g47090.1","LOC_Os04g47090"
"26514","LOC_Os04g47100.1","LOC_Os04g47100"
"26515","LOC_Os04g47110.1","LOC_Os04g47110"
"26516","LOC_Os04g47120.1","LOC_Os04g47120"
"26517","LOC_Os04g47130.1","LOC_Os04g47130"
"26518","LOC_Os04g47140.3","LOC_Os04g47140"
"26519","LOC_Os04g47140.2","LOC_Os04g47140"
"26520","LOC_Os04g47140.1","LOC_Os04g47140"
"26521","LOC_Os04g47150.1","LOC_Os04g47150"
"26522","LOC_Os04g47160.1","LOC_Os04g47160"
"26523","LOC_Os04g47170.1","LOC_Os04g47170"
"26524","LOC_Os04g47180.2","LOC_Os04g47180"
"26525","LOC_Os04g47180.1","LOC_Os04g47180"
"26526","LOC_Os04g47190.1","LOC_Os04g47190"
"26527","LOC_Os04g47190.2","LOC_Os04g47190"
"26528","LOC_Os04g47200.1","LOC_Os04g47200"
"26529","LOC_Os04g47210.1","LOC_Os04g47210"
"26530","LOC_Os04g47220.1","LOC_Os04g47220"
"26531","LOC_Os04g47240.2","LOC_Os04g47240"
"26532","LOC_Os04g47240.3","LOC_Os04g47240"
"26533","LOC_Os04g47240.1","LOC_Os04g47240"
"26534","LOC_Os04g47250.1","LOC_Os04g47250"
"26535","LOC_Os04g47260.1","LOC_Os04g47260"
"26536","LOC_Os04g47270.1","LOC_Os04g47270"
"26537","LOC_Os04g47280.1","LOC_Os04g47280"
"26538","LOC_Os04g47290.2","LOC_Os04g47290"
"26539","LOC_Os04g47290.3","LOC_Os04g47290"
"26540","LOC_Os04g47300.1","LOC_Os04g47300"
"26541","LOC_Os04g47310.1","LOC_Os04g47310"
"26542","LOC_Os04g47320.1","LOC_Os04g47320"
"26543","LOC_Os04g47330.1","LOC_Os04g47330"
"26544","LOC_Os04g47350.1","LOC_Os04g47350"
"26545","LOC_Os04g47360.1","LOC_Os04g47360"
"26546","LOC_Os04g47370.2","LOC_Os04g47370"
"26547","LOC_Os04g47370.1","LOC_Os04g47370"
"26548","LOC_Os04g47380.1","LOC_Os04g47380"
"26549","LOC_Os04g47390.1","LOC_Os04g47390"
"26550","LOC_Os04g47400.1","LOC_Os04g47400"
"26551","LOC_Os04g47410.4","LOC_Os04g47410"
"26552","LOC_Os04g47410.1","LOC_Os04g47410"
"26553","LOC_Os04g47410.3","LOC_Os04g47410"
"26554","LOC_Os04g47410.5","LOC_Os04g47410"
"26555","LOC_Os04g47420.1","LOC_Os04g47420"
"26556","LOC_Os04g47430.1","LOC_Os04g47430"
"26557","LOC_Os04g47440.1","LOC_Os04g47440"
"26558","LOC_Os04g47450.1","LOC_Os04g47450"
"26559","LOC_Os04g47460.1","LOC_Os04g47460"
"26560","LOC_Os04g47470.1","LOC_Os04g47470"
"26561","LOC_Os04g47480.1","LOC_Os04g47480"
"26562","LOC_Os04g47490.1","LOC_Os04g47490"
"26563","LOC_Os04g47500.1","LOC_Os04g47500"
"26564","LOC_Os04g47510.1","LOC_Os04g47510"
"26565","LOC_Os04g47520.1","LOC_Os04g47520"
"26566","LOC_Os04g47520.2","LOC_Os04g47520"
"26567","LOC_Os04g47520.3","LOC_Os04g47520"
"26568","LOC_Os04g47530.1","LOC_Os04g47530"
"26569","LOC_Os04g47550.2","LOC_Os04g47550"
"26570","LOC_Os04g47550.1","LOC_Os04g47550"
"26571","LOC_Os04g47555.1","LOC_Os04g47555"
"26572","LOC_Os04g47560.1","LOC_Os04g47560"
"26573","LOC_Os04g47570.1","LOC_Os04g47570"
"26574","LOC_Os04g47580.1","LOC_Os04g47580"
"26575","LOC_Os04g47590.1","LOC_Os04g47590"
"26576","LOC_Os04g47600.1","LOC_Os04g47600"
"26577","LOC_Os04g47610.1","LOC_Os04g47610"
"26578","LOC_Os04g47620.1","LOC_Os04g47620"
"26579","LOC_Os04g47630.1","LOC_Os04g47630"
"26580","LOC_Os04g47640.1","LOC_Os04g47640"
"26581","LOC_Os04g47650.1","LOC_Os04g47650"
"26582","LOC_Os04g47660.1","LOC_Os04g47660"
"26583","LOC_Os04g47670.2","LOC_Os04g47670"
"26584","LOC_Os04g47680.1","LOC_Os04g47680"
"26585","LOC_Os04g47690.1","LOC_Os04g47690"
"26586","LOC_Os04g47690.2","LOC_Os04g47690"
"26587","LOC_Os04g47690.3","LOC_Os04g47690"
"26588","LOC_Os04g47700.1","LOC_Os04g47700"
"26589","LOC_Os04g47710.1","LOC_Os04g47710"
"26590","LOC_Os04g47720.1","LOC_Os04g47720"
"26591","LOC_Os04g47730.1","LOC_Os04g47730"
"26592","LOC_Os04g47740.1","LOC_Os04g47740"
"26593","LOC_Os04g47750.1","LOC_Os04g47750"
"26594","LOC_Os04g47760.1","LOC_Os04g47760"
"26595","LOC_Os04g47770.1","LOC_Os04g47770"
"26596","LOC_Os04g47780.1","LOC_Os04g47780"
"26597","LOC_Os04g47790.1","LOC_Os04g47790"
"26598","LOC_Os04g47800.1","LOC_Os04g47800"
"26599","LOC_Os04g47810.1","LOC_Os04g47810"
"26600","LOC_Os04g47820.1","LOC_Os04g47820"
"26601","LOC_Os04g47830.1","LOC_Os04g47830"
"26602","LOC_Os04g47840.1","LOC_Os04g47840"
"26603","LOC_Os04g47860.7","LOC_Os04g47860"
"26604","LOC_Os04g47860.8","LOC_Os04g47860"
"26605","LOC_Os04g47860.4","LOC_Os04g47860"
"26606","LOC_Os04g47860.5","LOC_Os04g47860"
"26607","LOC_Os04g47860.3","LOC_Os04g47860"
"26608","LOC_Os04g47860.1","LOC_Os04g47860"
"26609","LOC_Os04g47860.2","LOC_Os04g47860"
"26610","LOC_Os04g47860.6","LOC_Os04g47860"
"26611","LOC_Os04g47870.2","LOC_Os04g47870"
"26612","LOC_Os04g47870.1","LOC_Os04g47870"
"26613","LOC_Os04g47890.1","LOC_Os04g47890"
"26614","LOC_Os04g47900.1","LOC_Os04g47900"
"26615","LOC_Os04g47906.2","LOC_Os04g47906"
"26616","LOC_Os04g47912.1","LOC_Os04g47912"
"26617","LOC_Os04g47912.2","LOC_Os04g47912"
"26618","LOC_Os04g47920.1","LOC_Os04g47920"
"26619","LOC_Os04g47930.1","LOC_Os04g47930"
"26620","LOC_Os04g47940.1","LOC_Os04g47940"
"26621","LOC_Os04g47950.1","LOC_Os04g47950"
"26622","LOC_Os04g47960.1","LOC_Os04g47960"
"26623","LOC_Os04g47970.2","LOC_Os04g47970"
"26624","LOC_Os04g47970.1","LOC_Os04g47970"
"26625","LOC_Os04g47990.2","LOC_Os04g47990"
"26626","LOC_Os04g47990.1","LOC_Os04g47990"
"26627","LOC_Os04g48000.1","LOC_Os04g48000"
"26628","LOC_Os04g48010.2","LOC_Os04g48010"
"26629","LOC_Os04g48010.1","LOC_Os04g48010"
"26630","LOC_Os04g48020.1","LOC_Os04g48020"
"26631","LOC_Os04g48030.1","LOC_Os04g48030"
"26632","LOC_Os04g48040.1","LOC_Os04g48040"
"26633","LOC_Os04g48050.1","LOC_Os04g48050"
"26634","LOC_Os04g48060.1","LOC_Os04g48060"
"26635","LOC_Os04g48070.1","LOC_Os04g48070"
"26636","LOC_Os04g48070.2","LOC_Os04g48070"
"26637","LOC_Os04g48070.3","LOC_Os04g48070"
"26638","LOC_Os04g48080.1","LOC_Os04g48080"
"26639","LOC_Os04g48094.1","LOC_Os04g48094"
"26640","LOC_Os04g48110.1","LOC_Os04g48110"
"26641","LOC_Os04g48130.1","LOC_Os04g48130"
"26642","LOC_Os04g48140.1","LOC_Os04g48140"
"26643","LOC_Os04g48150.1","LOC_Os04g48150"
"26644","LOC_Os04g48160.1","LOC_Os04g48160"
"26645","LOC_Os04g48170.1","LOC_Os04g48170"
"26646","LOC_Os04g48180.1","LOC_Os04g48180"
"26647","LOC_Os04g48190.1","LOC_Os04g48190"
"26648","LOC_Os04g48200.1","LOC_Os04g48200"
"26649","LOC_Os04g48210.1","LOC_Os04g48210"
"26650","LOC_Os04g48210.2","LOC_Os04g48210"
"26651","LOC_Os04g48220.1","LOC_Os04g48220"
"26652","LOC_Os04g48230.1","LOC_Os04g48230"
"26653","LOC_Os04g48230.2","LOC_Os04g48230"
"26654","LOC_Os04g48240.1","LOC_Os04g48240"
"26655","LOC_Os04g48250.1","LOC_Os04g48250"
"26656","LOC_Os04g48260.1","LOC_Os04g48260"
"26657","LOC_Os04g48270.4","LOC_Os04g48270"
"26658","LOC_Os04g48270.1","LOC_Os04g48270"
"26659","LOC_Os04g48270.2","LOC_Os04g48270"
"26660","LOC_Os04g48270.3","LOC_Os04g48270"
"26661","LOC_Os04g48280.1","LOC_Os04g48280"
"26662","LOC_Os04g48290.1","LOC_Os04g48290"
"26663","LOC_Os04g48300.1","LOC_Os04g48300"
"26664","LOC_Os04g48310.1","LOC_Os04g48310"
"26665","LOC_Os04g48320.1","LOC_Os04g48320"
"26666","LOC_Os04g48330.1","LOC_Os04g48330"
"26667","LOC_Os04g48350.1","LOC_Os04g48350"
"26668","LOC_Os04g48360.1","LOC_Os04g48360"
"26669","LOC_Os04g48370.1","LOC_Os04g48370"
"26670","LOC_Os04g48375.1","LOC_Os04g48375"
"26671","LOC_Os04g48380.1","LOC_Os04g48380"
"26672","LOC_Os04g48390.1","LOC_Os04g48390"
"26673","LOC_Os04g48400.1","LOC_Os04g48400"
"26674","LOC_Os04g48410.2","LOC_Os04g48410"
"26675","LOC_Os04g48410.1","LOC_Os04g48410"
"26676","LOC_Os04g48416.1","LOC_Os04g48416"
"26677","LOC_Os04g48440.1","LOC_Os04g48440"
"26678","LOC_Os04g48450.1","LOC_Os04g48450"
"26679","LOC_Os04g48460.1","LOC_Os04g48460"
"26680","LOC_Os04g48460.2","LOC_Os04g48460"
"26681","LOC_Os04g48470.1","LOC_Os04g48470"
"26682","LOC_Os04g48480.1","LOC_Os04g48480"
"26683","LOC_Os04g48484.1","LOC_Os04g48484"
"26684","LOC_Os04g48490.1","LOC_Os04g48490"
"26685","LOC_Os04g48500.1","LOC_Os04g48500"
"26686","LOC_Os04g48510.1","LOC_Os04g48510"
"26687","LOC_Os04g48520.1","LOC_Os04g48520"
"26688","LOC_Os04g48530.1","LOC_Os04g48530"
"26689","LOC_Os04g48540.1","LOC_Os04g48540"
"26690","LOC_Os04g48550.1","LOC_Os04g48550"
"26691","LOC_Os04g48560.1","LOC_Os04g48560"
