"","Distance","Treatment","time","mean","se"
"4262",69.77,"control","5min",26.534875,3.410037331
"4263",69.885,"control","5min",26.346425,3.10226209
"4264",70,"control","5min",26.728275,3.309935099
"4265",70.115,"control","5min",26.755075,3.165106944
"4266",70.23,"control","5min",27.07715,3.337896962
"4267",70.345,"control","5min",27.393625,3.485050121
"4268",70.46,"control","5min",27.4802,3.430366975
"4269",70.575,"control","5min",27.99785,3.738480637
"4270",70.69,"control","5min",28.089,3.569380972
"4271",70.805,"control","5min",28.493725,3.696299835
"4272",70.92,"control","5min",28.758,3.636609256
"4273",71.034,"control","5min",28.845675,3.409045036
"4274",71.149,"control","5min",29.2495,3.481534621
"4275",71.264,"control","5min",29.176525,3.147373146
"4276",71.379,"control","5min",29.40075,3.222795026
"4277",71.494,"control","5min",29.297,3.092133809
"4278",71.609,"control","5min",29.125225,2.949348565
"4279",71.724,"control","5min",29.214675,3.109086574
"4280",71.839,"control","5min",28.77175,2.83469917
"4281",71.954,"control","5min",28.845725,3.018305784
"4282",72.069,"control","5min",28.616175,2.939729809
"4283",72.184,"control","5min",28.4167,2.874147023
"4284",72.299,"control","5min",28.355825,2.934423164
"4285",72.414,"control","5min",27.808575,2.630965502
"4286",72.529,"control","5min",27.718575,2.670690943
"4287",72.644,"control","5min",27.327525,2.393822849
"4288",72.759,"control","5min",27.20315,2.255293663
"4289",72.874,"control","5min",27.2407,2.244758175
"4290",72.989,"control","5min",26.92615,2.003086846
"4291",73.103,"control","5min",27.09155,2.160429865
"4292",73.218,"control","5min",26.81645,1.992154312
"4293",73.333,"control","5min",26.87395,1.99262452
"4294",73.448,"control","5min",26.990125,2.017655614
"4295",73.563,"control","5min",26.91245,1.78079161
"4296",73.678,"control","5min",27.350275,1.940879396
"4297",73.793,"control","5min",27.404475,1.751728251
"4298",73.908,"control","5min",27.75575,1.831096379
"4299",74.023,"control","5min",27.932675,1.907981545
"4300",74.138,"control","5min",27.8686,1.778320748
"4301",74.253,"control","5min",28.098125,1.910395074
"4302",74.368,"control","5min",27.889725,1.662985253
"4303",74.483,"control","5min",28.055675,1.658062471
"4304",74.598,"control","5min",28.046875,1.592340167
"4305",74.713,"control","5min",27.88895,1.563292128
"4306",74.828,"control","5min",28.052775,1.735388522
"4307",74.943,"control","5min",27.756025,1.689522785
"4308",75.057,"control","5min",27.88985,1.790886921
"4309",75.172,"control","5min",27.8052,1.754939878
"4310",75.287,"control","5min",27.64395,1.707377538
"4311",75.402,"control","5min",27.798,1.778449087
"4312",75.517,"control","5min",27.52045,1.597602204
"4313",75.632,"control","5min",27.7491,1.626051359
"4314",75.747,"control","5min",27.67565,1.450668674
"4315",75.862,"control","5min",27.644275,1.303294621
"4316",75.977,"control","5min",27.830925,1.298361517
"4317",76.092,"control","5min",27.615825,1.074574618
"4318",76.207,"control","5min",27.7977,1.12022696
"4319",76.322,"control","5min",27.534675,0.994504079
"4320",76.437,"control","5min",27.353825,1.033075307
"4321",76.552,"control","5min",27.19725,1.169554002
"4322",76.667,"control","5min",26.627025,1.354335505
"4323",76.782,"control","5min",26.611925,1.529978582
"4324",76.897,"control","5min",26.222225,1.718551152
"4325",77.011,"control","5min",26.220675,1.893660426
"4326",77.126,"control","5min",26.3728,2.051868176
"4327",77.241,"control","5min",26.25875,2.057141679
"4328",77.356,"control","5min",26.6126,2.129608309
"4329",77.471,"control","5min",26.451225,2.007686857
"4330",77.586,"control","5min",26.5557,1.966833097
"4331",77.701,"control","5min",26.517325,1.933479766
"4332",77.816,"control","5min",26.238975,1.898020742
"4333",77.931,"control","5min",26.292175,2.059767951
"4334",78.046,"control","5min",25.927675,2.132320427
"4335",78.161,"control","5min",25.996,2.325654892
"4336",78.276,"control","5min",25.91505,2.520443427
"4337",78.391,"control","5min",25.8182,2.630249105
"4338",78.506,"control","5min",26.061225,2.842107473
"4339",78.621,"control","5min",25.8778,2.839574197
"4340",78.736,"control","5min",26.1295,3.004004877
"4341",78.851,"control","5min",26.150475,3.123767971
"4342",78.966,"control","5min",26.242875,3.227995108
"4343",79.08,"control","5min",26.51785,3.47999006
"4344",79.195,"control","5min",26.411075,3.46559012
"4345",79.31,"control","5min",26.8073,3.781374552
"4346",79.425,"control","5min",27.012075,3.981516186
"4347",79.54,"control","5min",27.357425,4.349395422
"4348",79.655,"control","5min",27.89525,4.936907785
"4349",79.77,"control","5min",27.996275,5.180636546
"4350",79.885,"control","5min",28.37415,5.714181097
"4351",80,"control","5min",28.252525,5.788452534
"4352",80.115,"control","5min",28.0633,5.874824447
"4353",80.23,"control","5min",27.8909,5.893915909
"4354",80.345,"control","5min",27.384225,5.628953546
"4355",80.46,"control","5min",27.38245,5.802560083
"4356",80.575,"control","5min",26.951025,5.549136746
"4357",80.69,"control","5min",26.76225,5.534727741
"4358",80.805,"control","5min",26.6317,5.513476822
"4359",80.92,"control","5min",26.203525,5.273621391
"4360",81.034,"control","5min",26.26955,5.418995509
"4361",81.149,"control","5min",25.903225,5.212568171
"4362",81.264,"control","5min",25.934475,5.335137379
"4363",81.379,"control","5min",25.93265,5.403038433
"4364",81.494,"control","5min",25.6999,5.312038504
"4365",81.609,"control","5min",25.816875,5.506772617
"4366",81.724,"control","5min",25.342025,5.258455874
"4367",81.839,"control","5min",25.23445,5.330040265
"4368",81.954,"control","5min",24.86195,5.26584319
"4369",82.069,"control","5min",24.385725,5.125081645
"4370",82.184,"control","5min",24.2956,5.301611887
"4371",82.299,"control","5min",23.714675,5.053291761
"4372",82.414,"control","5min",23.63745,5.186859819
"4373",82.529,"control","5min",23.211825,5.06380562
"4374",82.644,"control","5min",22.836525,4.894911506
"4375",82.759,"control","5min",22.74655,5.000235759
"4376",82.874,"control","5min",22.27255,4.684290008
"4377",82.989,"control","5min",22.258175,4.809124412
"4378",83.103,"control","5min",21.913025,4.651955155
"4379",83.218,"control","5min",21.72435,4.575794308
"4380",83.333,"control","5min",21.699475,4.664655218
"4381",83.448,"control","5min",21.3529,4.340075834
"4382",83.563,"control","5min",21.46065,4.518128323
"4383",83.678,"control","5min",21.150375,4.289128468
"4384",83.793,"control","5min",21.052225,4.25498715
"4385",83.908,"control","5min",21.1169,4.308958026
"4386",84.023,"control","5min",20.90495,4.054352531
"4387",84.138,"control","5min",21.110275,4.251048191
"4388",84.253,"control","5min",20.86115,4.028120292
"4389",84.368,"control","5min",20.8212,4.053641249
"4390",84.483,"control","5min",20.787125,4.058368024
"4391",84.598,"control","5min",20.540175,3.834842923
"4392",84.713,"control","5min",20.74455,4.017700852
"4393",84.828,"control","5min",20.4956,3.76140754
"4394",84.943,"control","5min",20.49715,3.827154106
"4395",85.057,"control","5min",20.409575,3.768105467
"4396",85.172,"control","5min",20.118175,3.579498576
"4397",85.287,"control","5min",20.273725,3.727476086
"4398",85.402,"control","5min",19.947975,3.458937493
"4399",85.517,"control","5min",20.088825,3.596087073
"4400",85.632,"control","5min",20.02685,3.546064201
"4401",85.747,"control","5min",19.81295,3.431353562
"4402",85.862,"control","5min",20.006675,3.582258586
"4403",85.977,"control","5min",19.7023,3.33149444
"4404",86.092,"control","5min",19.89395,3.442933765
"4405",86.207,"control","5min",19.773325,3.326005341
"4406",86.322,"control","5min",19.6757,3.239317887
"4407",86.437,"control","5min",19.857525,3.341364796
"4408",86.552,"control","5min",19.579375,3.138631605
"4409",86.667,"control","5min",19.81105,3.278321321
"4410",86.782,"control","5min",19.654025,3.18566194
"4411",86.897,"control","5min",19.6666,3.158398659
"4412",87.011,"control","5min",19.8395,3.245666187
"4413",87.126,"control","5min",19.63155,3.051740657
"4414",87.241,"control","5min",19.9038,3.189004086
"4415",87.356,"control","5min",19.699975,3.068500242
"4416",87.471,"control","5min",19.74385,3.056395519
"4417",87.586,"control","5min",19.816025,3.116977985
"4418",87.701,"control","5min",19.622875,2.921841866
"4419",87.816,"control","5min",19.890975,3.034397356
"4420",87.931,"control","5min",19.762475,2.872228567
"4421",88.046,"control","5min",19.89455,2.8849263
"4422",88.161,"control","5min",19.91775,2.890441938
"4423",88.276,"control","5min",19.753225,2.7220489
"4424",88.391,"control","5min",20.0745,2.864034714
"4425",88.506,"control","5min",19.98875,2.694248735
"4426",88.621,"control","5min",20.2315,2.780803564
"4427",88.736,"control","5min",20.3429,2.787025578
"4428",88.851,"control","5min",20.281625,2.699943772
"4429",88.966,"control","5min",20.579475,2.848746221
"4430",89.08,"control","5min",20.428625,2.685512579
"4431",89.195,"control","5min",20.704925,2.789859612
"4432",89.31,"control","5min",20.77195,2.721285094
"4433",89.425,"control","5min",20.68515,2.636635263
"4434",89.54,"control","5min",20.912025,2.743001163
"4435",89.655,"control","5min",20.712775,2.567131959
"4436",89.77,"control","5min",21.0016,2.670571219
"4437",89.885,"control","5min",21.0428,2.600903027
"4438",90,"control","5min",21.05455,2.572974433
"4439",90.115,"control","5min",21.332275,2.657292347
"4440",90.23,"control","5min",21.171925,2.500187645
"4441",90.345,"control","5min",21.522025,2.581138739
"4442",90.46,"control","5min",21.5011,2.46435567
"4443",90.575,"control","5min",21.58045,2.42786461
"4444",90.69,"control","5min",21.84495,2.472213341
"4445",90.805,"control","5min",21.75205,2.32499784
"4446",90.92,"control","5min",22.165475,2.406514019
"4447",91.034,"control","5min",22.1007,2.278500887
"4448",91.149,"control","5min",22.24395,2.243034412
"4449",91.264,"control","5min",22.460425,2.220901152
"4450",91.379,"control","5min",22.443475,2.061727655
"4451",91.494,"control","5min",22.890175,2.092052654
"4452",91.609,"control","5min",22.83865,1.97423395
"4453",91.724,"control","5min",23.1338,1.96359604
"4454",91.839,"control","5min",23.403225,1.956080173
"4455",91.954,"control","5min",23.512675,1.855462839
"4456",92.069,"control","5min",24.02875,1.883952623
"4457",92.184,"control","5min",24.064275,1.801838114
"4458",92.299,"control","5min",24.500575,1.82573277
"4459",92.414,"control","5min",24.79215,1.848263635
"4460",92.529,"control","5min",25.003275,1.873492479
"4461",92.644,"control","5min",25.556425,1.920479559
"4462",92.759,"control","5min",25.640525,1.9496723
"4463",92.874,"control","5min",26.157575,2.023978694
"4464",92.989,"control","5min",26.455675,2.129500388
"4465",93.103,"control","5min",26.6816,2.243471529
"4466",93.218,"control","5min",27.157325,2.297720721
"4467",93.333,"control","5min",27.21135,2.404983805
"4468",93.448,"control","5min",27.70635,2.476558787
"4469",93.563,"control","5min",27.947175,2.597217807
"4470",93.678,"control","5min",28.216325,2.707061401
"4471",93.793,"control","5min",28.68875,2.781447687
"4472",93.908,"control","5min",28.7187,2.926522028
"4473",94.023,"control","5min",29.21225,2.969328935
"4474",94.138,"control","5min",29.3839,3.091855758
"4475",94.253,"control","5min",29.671875,3.160136953
"4476",94.368,"control","5min",30.07765,3.21061217
"4477",94.483,"control","5min",30.038975,3.320964127
"4478",94.598,"control","5min",30.465725,3.293394349
"4479",94.713,"control","5min",30.433175,3.337924259
"4480",94.828,"control","5min",30.621225,3.31845124
"4481",94.943,"control","5min",30.838425,3.310717488
"4482",95.057,"control","5min",30.766125,3.38711487
"4483",95.172,"control","5min",31.24595,3.355566006
"4484",95.287,"control","5min",31.261475,3.393750541
"4485",95.402,"control","5min",31.57405,3.307241391
"4486",95.517,"control","5min",31.768025,3.254836011
"4487",95.632,"control","5min",31.681925,3.283133101
"4488",95.747,"control","5min",32.064375,3.18258665
"4489",95.862,"control","5min",31.89915,3.198610668
"4490",95.977,"control","5min",32.187775,3.046818468
"4491",96.092,"control","5min",32.330475,2.888547261
"4492",96.207,"control","5min",32.32975,2.769565364
"4493",96.322,"control","5min",32.645675,2.526860431
"4494",96.437,"control","5min",32.4474,2.494340866
"4495",96.552,"control","5min",32.7053,2.28678925
"4496",96.667,"control","5min",32.694825,2.177317581
"4497",96.782,"control","5min",32.646575,2.096184829
"4498",96.897,"control","5min",32.8474,1.878469794
"4499",97.011,"control","5min",32.544875,1.843702629
"4500",97.126,"control","5min",32.7442,1.610496555
"4501",97.241,"control","5min",32.6777,1.490744753
"4502",97.356,"control","5min",32.733525,1.337122566
"4503",97.471,"control","5min",32.9696,1.143253131
"4504",97.586,"control","5min",32.8008,1.062083973
"4505",97.701,"control","5min",33.087675,0.97348122
"4506",97.816,"control","5min",32.97265,0.9350602
"4507",97.931,"control","5min",32.99335,0.99231405
"4508",98.046,"control","5min",33.100825,1.180865359
"4509",98.161,"control","5min",32.9082,1.175443255
"4510",98.276,"control","5min",33.232325,1.494170409
"4511",98.391,"control","5min",33.167025,1.525253545
"4512",98.506,"control","5min",33.345825,1.748422481
"4513",98.621,"control","5min",33.57095,1.999978922
"4514",98.736,"control","5min",33.48995,2.066698211
"4515",98.851,"control","5min",33.837325,2.429811737
"4516",98.966,"control","5min",33.687725,2.409934215
"4517",99.08,"control","5min",33.832975,2.643448506
"4518",99.195,"control","5min",33.942175,2.781941564
"4519",99.31,"control","5min",33.86215,2.773152864
"4520",99.425,"control","5min",34.2194,3.068405669
"4521",99.54,"control","5min",34.019575,3.005303052
"4522",99.655,"control","5min",34.19435,3.265317295
"4523",99.77,"control","5min",34.24545,3.388653538
"4524",99.885,"control","5min",34.144425,3.429407415
"4525",100,"control","5min",34.386475,3.68754066
"4526",100.115,"control","5min",34.126725,3.604338174
"4527",100.23,"control","5min",34.311325,3.841080777
"4528",100.345,"control","5min",34.178575,3.886444241
"4529",100.46,"control","5min",34.022325,3.909486659
"4530",100.575,"control","5min",34.16405,4.146728944
"4531",100.69,"control","5min",33.83295,4.014479517
"4532",100.805,"control","5min",33.987675,4.207933346
"4533",100.92,"control","5min",33.779025,4.142845291
"4534",101.034,"control","5min",33.722725,4.118008252
"4535",101.149,"control","5min",33.827075,4.258426397
"4536",101.264,"control","5min",33.49055,4.025308519
"4537",101.379,"control","5min",33.62095,4.162003041
"4538",101.494,"control","5min",33.286,3.967787791
"4539",101.609,"control","5min",33.1614,3.878929823
"4540",101.724,"control","5min",33.128075,3.923937698
"4541",101.839,"control","5min",32.8358,3.688355035
"4542",101.954,"control","5min",33.08315,3.839141059
"4543",102.069,"control","5min",32.84375,3.617360947
"4544",102.184,"control","5min",32.8201,3.596086848
"4545",102.299,"control","5min",32.7272,3.603615826
"4546",102.414,"control","5min",32.3475,3.371401347
"4547",102.529,"control","5min",32.456975,3.483893994
"4548",102.644,"control","5min",32.1438,3.210816255
"4549",102.759,"control","5min",32.1895,3.217893073
"4550",102.874,"control","5min",32.150375,3.17563568
"4551",102.989,"control","5min",31.860425,2.978222542
